doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi
10.5281/zenodo.10078971,cern.zenodo,2023,article-journal,Research Agenda - 1st Cycle,Zenodo,0,1,0,1,0
10.5281/zenodo.10078970,cern.zenodo,2023,article-journal,Research Agenda - 1st Cycle,Zenodo,0,1,0,0,0
10.6084/m9.figshare.24546991,figshare.ars,2023,article-journal,Additional file 1 of Partnering for change (P4C) in Sweden- a study protocol of a collaborative school-based service delivery model to create inclusive learning environments,figshare,0,1,0,1,0
10.6084/m9.figshare.24546991.v1,figshare.ars,2023,article-journal,Additional file 1 of Partnering for change (P4C) in Sweden- a study protocol of a collaborative school-based service delivery model to create inclusive learning environments,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6925708,figshare.ars,2023,article,Partnering for change (P4C) in Sweden- a study protocol of a collaborative school-based service delivery model to create inclusive learning environments,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6925708.v1,figshare.ars,2023,article,Partnering for change (P4C) in Sweden- a study protocol of a collaborative school-based service delivery model to create inclusive learning environments,figshare,0,1,0,1,0
10.5878/vam5-jw90,snd.snd,2023,dataset,"Baltic Barometer 2014 (Public opinion data: representative samples of the adult population in Estonia, Latvia and Lithuania, including the Russian-speaking and Polish minorities)",Södertörns högskola,0,1,0,1,0
10.5878/g54p-mp08,snd.snd,2023,dataset,"Baltic Barometer 2014 (Public opinion data: representative samples of the adult population in Estonia, Latvia and Lithuania, including the Russian-speaking and Polish minorities)",Södertörns högskola,0,1,0,0,1
10.5878/x25t-5c46,snd.snd,2023,dataset,"Post-Crimea Barometer (Public opinion data: representative samples of the adult population in Hungary, Bulgaria and Latvia, including the Russian-speaking minority)",Södertörns högskola,0,1,0,1,0
10.5878/fyyw-4h80,snd.snd,2023,dataset,"Post-Crimea Barometer (Public opinion data: representative samples of the adult population in Hungary, Bulgaria and Latvia, including the Russian-speaking minority)",Södertörns högskola,0,1,0,0,1
10.5878/jr5z-c660,snd.snd,2023,dataset,"Multi-country Social-Political Survey 2016 (Public opinion data: representative samples of the adult population in Hungary, Poland, Czech Republic, Slovakia, Slovenia, Bulgaria, Romania and Croatia)",Södertörns högskola,0,1,0,1,0
10.5878/ne3v-r537,snd.snd,2023,dataset,"Multi-country Social-Political Survey 2016 (Public opinion data: representative samples of the adult population in Hungary, Poland, Czech Republic, Slovakia, Slovenia, Bulgaria, Romania and Croatia)",Södertörns högskola,0,1,0,0,0
10.5878/hk6s-pm71,snd.snd,2023,dataset,"Baltic Barometer 2021. 30 Years after the fall of the Soviet Union (Public opinion data: representative samples of the adult population in Estonia, Latvia and Lithuania)",Södertörns högskola,0,1,0,1,0
10.5878/n0vd-6s89,snd.snd,2023,dataset,"Baltic Barometer 2021. 30 Years after the fall of the Soviet Union (Public opinion data: representative samples of the adult population in Estonia, Latvia and Lithuania)",Södertörns högskola,0,1,0,0,0
10.6084/m9.figshare.24590332,figshare.ars,2023,graphic,Additional file 1 of Psychiatric comorbidities in women with cardiometabolic conditions with and without ADHD: a population-based study,figshare,0,1,0,1,0
10.6084/m9.figshare.24590332.v1,figshare.ars,2023,graphic,Additional file 1 of Psychiatric comorbidities in women with cardiometabolic conditions with and without ADHD: a population-based study,figshare,0,1,0,1,0
10.6084/m9.figshare.24669929,figshare.ars,2023,article-journal,Additional file 1 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.24669929.v1,figshare.ars,2023,article-journal,Additional file 1 of Cisplatin exposure alters tRNA-derived small RNAs but does not affect epimutations in C. elegans,figshare,0,1,0,1,0
10.6084/m9.figshare.24864078,figshare.ars,2023,article-journal,Additional file 1 of Relational continuity may give better clinical outcomes in patients with serious mental illness – a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.24864078.v1,figshare.ars,2023,article-journal,Additional file 1 of Relational continuity may give better clinical outcomes in patients with serious mental illness – a systematic review,figshare,0,1,0,1,0
10.5281/zenodo.10407222,cern.zenodo,2024,dataset,THÖR-MAGNI: A Large-scale Indoor Motion Capture Recording of Human Movement and Interaction,Zenodo,0,1,1,0,1
10.5281/zenodo.10407223,cern.zenodo,2023,dataset,THÖR-MAGNI: A Large-scale Indoor Motion Capture Recording of Human Movement and Interaction,Zenodo,0,1,1,1,0
10.5281/zenodo.10423338,cern.zenodo,2023,article,Pandeminin (Daha İyi) Hikayeleri,Örebro University Press,1,0,1,1,0
10.5281/zenodo.10436989,cern.zenodo,2023,article,flatironinstitute/finufft: v2.2.0,Zenodo,0,1,0,0,1
10.5281/zenodo.10436990,cern.zenodo,2023,article,flatironinstitute/finufft: v2.2.0,Zenodo,0,1,0,1,0
10.6084/m9.figshare.24971375,figshare.ars,2024,article-journal,Additional file 1 of An exploration of students’ use of digital resources for self-study in anatomy: a survey study,figshare,0,1,0,1,0
10.6084/m9.figshare.24971375.v1,figshare.ars,2024,article-journal,Additional file 1 of An exploration of students’ use of digital resources for self-study in anatomy: a survey study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7017713,figshare.ars,2024,article,An exploration of students’ use of digital resources for self-study in anatomy: a survey study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7017713.v1,figshare.ars,2024,article,An exploration of students’ use of digital resources for self-study in anatomy: a survey study,figshare,0,1,0,1,0
10.5281/zenodo.10490493,cern.zenodo,2024,article,ACCTING Factsheet: Valuing indigenous and local knowledge in disaster management and nature protection,Zenodo,0,1,0,0,1
10.5281/zenodo.10490494,cern.zenodo,2024,article,ACCTING Factsheet: Valuing indigenous and local knowledge in disaster management and nature protection,Zenodo,0,1,0,1,0
10.5281/zenodo.10516821,cern.zenodo,2023,article,Pandeminin (Daha İyi) Hikayeleri,Örebro University Press,1,0,1,1,0
10.5281/zenodo.10522047,cern.zenodo,2024,dataset,Narratives on inequalities in enablers and hindrances for advancing behavioural change through an inclusive Green Deal in Europe. ACCTING dataset,Zenodo,0,1,1,0,1
10.5281/zenodo.10522048,cern.zenodo,2024,dataset,Narratives on inequalities in enablers and hindrances for advancing behavioural change through an inclusive Green Deal in Europe. ACCTING dataset,Zenodo,0,1,1,1,0
10.5281/zenodo.10554472,cern.zenodo,2024,dataset,THÖR-MAGNI: A Large-scale Indoor Motion Capture Recording of Human Movement and Interaction,Zenodo,0,1,1,1,0
10.6084/m9.figshare.25115989,figshare.ars,2024,article-journal,Additional file 1 of Universal health coverage in the context of population ageing: catastrophic health expenditure and unmet need for healthcare,figshare,0,1,0,1,0
10.6084/m9.figshare.25115989.v1,figshare.ars,2024,article-journal,Additional file 1 of Universal health coverage in the context of population ageing: catastrophic health expenditure and unmet need for healthcare,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7050820,figshare.ars,2024,article,Universal health coverage in the context of population ageing: catastrophic health expenditure and unmet need for healthcare,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7050820.v1,figshare.ars,2024,article,Universal health coverage in the context of population ageing: catastrophic health expenditure and unmet need for healthcare,figshare,0,1,0,1,0
10.5281/zenodo.10613232,cern.zenodo,2024,article-journal,GRANteD D6.1 Synthesis report on assessment practices in 5 RFOs,Zenodo,0,1,0,0,1
10.5281/zenodo.10613233,cern.zenodo,2024,article-journal,GRANteD D6.1 Synthesis report on assessment practices in 5 RFOs,Zenodo,0,1,0,1,0
10.60689/zmk7-0z14,orua.doris,2024,dataset,Nordic CONREASON collection of data on constitutional reasoning in the Nordic Supreme Courts,Örebro University,1,1,1,1,0
10.60689/e83y-dy16,orua.doris,2024,dataset,Nordic CONREASON collection of data on constitutional reasoning in the Nordic Supreme Courts,Örebro University,1,1,1,0,1
10.6084/m9.figshare.25210649,figshare.ars,2024,article-journal,Additional file 1 of The impact of kidney function on plasma neurofilament light and phospho-tau 181 in a community-based cohort: the Shanghai Aging Study,figshare,0,1,0,1,0
10.6084/m9.figshare.25210649.v1,figshare.ars,2024,article-journal,Additional file 1 of The impact of kidney function on plasma neurofilament light and phospho-tau 181 in a community-based cohort: the Shanghai Aging Study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7071524,figshare.ars,2024,article,The impact of kidney function on plasma neurofilament light and phospho-tau 181 in a community-based cohort: the Shanghai Aging Study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7071524.v1,figshare.ars,2024,article,The impact of kidney function on plasma neurofilament light and phospho-tau 181 in a community-based cohort: the Shanghai Aging Study,figshare,0,1,0,1,0
10.6084/m9.figshare.25216842,figshare.ars,2024,article-journal,Additional file 1 of Association between C10X polymorphism in the CARD8 gene and inflammatory markers in young healthy individuals in the LBA study,figshare,0,1,0,1,0
10.6084/m9.figshare.25216842.v1,figshare.ars,2024,article-journal,Additional file 1 of Association between C10X polymorphism in the CARD8 gene and inflammatory markers in young healthy individuals in the LBA study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7073229,figshare.ars,2024,article,Association between C10X polymorphism in the CARD8 gene and inflammatory markers in young healthy individuals in the LBA study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7073229.v1,figshare.ars,2024,article,Association between C10X polymorphism in the CARD8 gene and inflammatory markers in young healthy individuals in the LBA study,figshare,0,1,0,1,0
10.6084/m9.figshare.25302882,figshare.ars,2024,article-journal,Additional file 1 of Estrogen-modulating treatment among mid-life women and COVID-19 morbidity and mortality: a multiregister nationwide matched cohort study in Sweden,figshare,0,1,0,1,0
10.6084/m9.figshare.25302882.v1,figshare.ars,2024,article-journal,Additional file 1 of Estrogen-modulating treatment among mid-life women and COVID-19 morbidity and mortality: a multiregister nationwide matched cohort study in Sweden,figshare,0,1,0,1,0
10.6084/m9.figshare.25341137,figshare.ars,2024,article-journal,Additional file 1 of A randomized double-blind trial of intranasal dexmedetomidine versus intranasal esketamine for procedural sedation and analgesia in young children,figshare,0,1,0,1,0
10.6084/m9.figshare.25341137.v1,figshare.ars,2024,article-journal,Additional file 1 of A randomized double-blind trial of intranasal dexmedetomidine versus intranasal esketamine for procedural sedation and analgesia in young children,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7105433,figshare.ars,2024,article,A randomized double-blind trial of intranasal dexmedetomidine versus intranasal esketamine for procedural sedation and analgesia in young children,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7105433.v1,figshare.ars,2024,article,A randomized double-blind trial of intranasal dexmedetomidine versus intranasal esketamine for procedural sedation and analgesia in young children,figshare,0,1,0,1,0
10.6084/m9.figshare.25346992,figshare.ars,2024,article-journal,Additional file 1 of Identification of health-related problems in youth: a mixed methods feasibility study evaluating the Youth Health Report System,figshare,0,1,0,1,0
10.6084/m9.figshare.25346992.v1,figshare.ars,2024,article-journal,Additional file 1 of Identification of health-related problems in youth: a mixed methods feasibility study evaluating the Youth Health Report System,figshare,0,1,0,1,0
10.6084/m9.figshare.25347032,figshare.ars,2024,article-journal,Additional file 1 of Diverse proinflammatory response in pharyngeal epithelial cells upon interaction with Neisseria meningitidis carriage and invasive isolates,figshare,0,1,0,1,0
10.6084/m9.figshare.25347032.v1,figshare.ars,2024,article-journal,Additional file 1 of Diverse proinflammatory response in pharyngeal epithelial cells upon interaction with Neisseria meningitidis carriage and invasive isolates,figshare,0,1,0,1,0
10.6084/m9.figshare.25357791.v1,figshare.ars,2024,article-journal,Additional file 1 of Analyses of quality of life in cancer drug trials - a review of measurements and analytical choices in post-reimbursement studies,figshare,0,1,0,1,0
10.6084/m9.figshare.25357791,figshare.ars,2024,article-journal,Additional file 1 of Analyses of quality of life in cancer drug trials - a review of measurements and analytical choices in post-reimbursement studies,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7109421,figshare.ars,2024,article,Analyses of quality of life in cancer drug trials - a review of measurements and analytical choices in post-reimbursement studies,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7109421.v1,figshare.ars,2024,article,Analyses of quality of life in cancer drug trials - a review of measurements and analytical choices in post-reimbursement studies,figshare,0,1,0,1,0
10.6084/m9.figshare.25424732,figshare.ars,2024,article-journal,"Additional file 1 of Exertional breathlessness related to medical conditions in middle-aged people: the population-based SCAPIS study of more than 25,000 men and women",figshare,0,1,0,1,0
10.6084/m9.figshare.25424732.v1,figshare.ars,2024,article-journal,"Additional file 1 of Exertional breathlessness related to medical conditions in middle-aged people: the population-based SCAPIS study of more than 25,000 men and women",figshare,0,1,0,1,0
